"cell.id","temp_c_mean_idw","humidity_mean_idw","rain_24h_mean_idw","water_tank_density","proportion_no_waste_collection","number_households_no_mains_water_connection","proportion_households_no_sewage_collection","human_population","average_literacy","average_household_income","elevation","proportion_highways","proportion_water_bodies","proportion_flood_prone","proportion_residential","proportion_vegetation","proportion_favela","proportion_non_residential","built_volume_density","nres_built_volume_density","proportion_buildings_over6m","neighbouring_wmel_pctg_mean_avg","breeding_container_sum","wind_speed_mean_idw"
53,24.4711804996772,74.9634443896927,3.64267913066359,0.0490577295422554,0,0,0.0969387755102041,80.2723567804137,5.33608097725827,5909.43,1.22979745610397,NA,0,0,0,0,0,0.999302286289019,73.5279588687572,0,0.0814373319863356,0.129419191919192,0,4.05799771639705
54,24.4694818327853,75.0304001291034,3.63466952260915,1.49211668968201,0,0,0.0938097418060364,580.075343911145,38.0285378757882,5909.43,8.36944462046281,NA,0,0,0.0872968685071155,0.333252651843644,0,0.605874639039882,191.761439993569,0.655208091298021,0.268426617825002,0.147470901646432,9,4.08107140492439
55,24.4679686283158,75.0944426841094,3.6271212344511,5.22347831726074,0,0,0.00625496946725858,1674.40979524842,113.561056616499,5909.43,10.0587710718601,0.0400617594807633,0,0,0.772985136932539,0.0356550743918943,0,0.217698410299471,302.49751160916,2.00149615307955,0.353488325378171,0.200472640282423,73,4.10406743992736
56,24.466634223571,75.1554274290819,3.62069568727135,0.0897425189614296,0,0,0,65.160726276711,4.32139167860659,5909.43,0.994902044366615,0.00676182312249743,0,0,0.552738334629023,0,0,0.296676546599746,77.9632460012663,0.644484788898654,0.078491946732873,0.253113057134612,5,4.1268978656588
57,24.4620728664891,75.4140996826685,3.61860428802242,0.307507127523422,0,0,0.00373294193467667,315.785080739797,21.1168397428193,3080.39298075132,1.56391315370964,NA,0,0,0.752111434300217,0,0,0.0716700999389185,140.666764784047,1.21656724919437,0.146734395082259,0.457719691629244,27,4.23663572368726
58,24.461447661198,75.4570499898341,3.60563548255224,4.97698211669922,0,6.42549276681548,0,2093.1753142318,139.837825432103,3539.68,11.6875985679587,NA,0,0,0.941020511330905,0.0286711922126583,0,0.00750100426891134,578.894771849863,3.38617201794807,0.478035795521889,0.402176366461483,53,4.25747349599945
59,24.4608752661547,75.4973238813061,3.60868325478546,8.73293113708496,0,6.37453224959793,0,1600.95231836451,103.483146154772,3539.68,42.1791547835105,NA,0,0,0.316680010278245,0.450581679637938,0.17725401678302,0.0788404638211248,382.967630352542,0,0.297570596919864,0.447180480041343,28,4.27790180856622
60,24.4603402363429,75.5350476076713,3.61219766591881,0.103183187544346,NA,0,NA,0,0,3539.68,9.32285515103678,NA,0,0,0,0.479554114405919,0,0.435166914760892,22.3298718890127,0,0.00185383187899537,0.250718276065498,0,4.29791408569078
61,24.4620055563394,75.1172664436026,3.63973989846337,0.663964569568634,0,0,0,268.263685413114,18.2214918032023,5909.43,2.649052020859,NA,0,0,0.00795566154623057,0,0,0.883721985348793,124.380844832264,0,0.18767769013069,0.197569867426913,0,4.11866741245405
62,24.4610001167381,75.1735404838096,3.63422682511687,0.0540208294987679,0,0,0,242.751650587213,16.4677073687267,5909.43,1.37676492444885,NA,0,0,0,0,0,0.956622809948251,55.6502169486202,0,0.093587075611353,0.141535109632575,0,4.14020111786898
63,24.4601080936289,75.2272879815422,3.62988623577199,0.159444332122803,0,0,0,201.583014944809,13.6749228793571,5909.43,2.39891805942031,NA,0,0,0,0,0,1,21.5668405398863,0,0,0,0,4.16160492968989
64,24.4569726131905,75.4573174646867,3.61633695357039,1.98008704185486,0,6.12856625125792,0,949.248157618345,63.4455969848837,3539.68,5.17281136495766,NA,0,0,0.914192205861336,0,0,0,168.308078057488,0,0.198697356645437,0.551160142259043,34,4.26492661980547
65,24.4565174946495,75.4958760243019,3.61845411106459,2.22060990333557,0,14.7641072883874,0,827.485335903138,55.2563471325595,3539.68,39.0483969483243,NA,0,0,0.41434377044049,0.563548119519787,0,0.088361452186561,172.427392514169,0,0.199141581568265,0.344663620684583,9,4.28463537731018
66,24.4560896401065,75.5321370164199,3.62106938544544,0,NA,0,NA,0,0,3539.68,16.9346317851792,NA,0,0,0,0.704730856518817,0,0.290058470546299,9.24277383663737,0,0,0.496012566394511,0,4.3039849233339
67,24.4548033280211,75.2433711525979,3.64236420919696,0,0,0,0,192.361078096831,13.049328132553,5909.43,3.10311333364059,NA,0,0,0,0,0,1,18.7795575405494,0,0,0,0,4.1743805011325
68,24.454250297877,75.2909961977391,3.63954466002473,0,0,0,0,68.123176656228,4.62131785917477,5909.43,1.04290866354031,NA,0,0,0,0,0,1,13.7400791691944,0,0,0,0,4.19450793186865
69,24.4522320901718,75.4964177544546,3.62781908300716,0.202380746603012,0,2.05073519664664,0,176.167497457699,11.7817997241242,3539.68,13.5460606305066,NA,0,0,0.0894066680131928,0.494919385724362,0,0.339919706749703,45.1206583209892,0,0.055545307998222,0.526946984639292,9,4.29201723106955
70,24.4519150253328,75.531142281418,3.62967374947272,0.159444347023964,NA,0,NA,0,0,3539.68,10.3255499017467,NA,0,0,0,0.345057758663061,0,0.584166182970687,32.6161809070423,0,0,0.226956489277918,0,4.31069044768621
71,24.4516061125052,75.5638837780429,3.63188703004435,0.139112681150436,NA,0,NA,0,0,3539.68,15.3831517198061,NA,0,0,0,0.781279917092892,0,0.385427270683677,6.31343158923912,0,0,0.39788327991453,0,4.32904693432879
72,24.4478178465453,75.5318603174723,3.65249096595103,0,NA,0,NA,0,0,3539.68,4.20378395153967,NA,0,0,0,0.595861994148439,0,0.498231595735209,13.4333260235425,0,0,0.446403497296354,0,4.31796763189598
73,24.447402193372,75.59287068883,3.64137924749772,0,NA,0,NA,0,0,3539.68,6.19785874708358,NA,0,0,0,0.379974413164156,0,0.551939176283566,8.93182952822547,0,0,0,0,4.35312978014595
74,24.8471816482556,77.2758389346629,3.41088179765822,16.9267234802246,0,2.9354039710255,0.00218126809840054,2936.87268732418,194.748303300707,3160.43797041529,1.20166384756119,0.0363346580908694,0,0,0.755844074555887,0,0.0327174719364144,0.149543420688383,482.178501374484,0,0.532798227946647,0.154388256255665,87,4.42110813519939
75,24.8579677770511,77.2956751752549,3.40717194817297,12.0058078765869,0,6.70454522669645,0,3850.02548877702,248.770108165373,2621.78029415439,12.305305639074,0.0662737792258383,0,0,0.833918719180341,0,0,0.0653864521035084,469.278422897265,0,0.497065799168225,0.127628543882724,99,4.43456754312025
76,24.7940975027967,77.0921313475982,3.42246426781616,11.5622215270996,0,5.00375520550503,0.0950172802610873,2745.86299224643,176.058844210997,2590.47603989682,7.19294193540955,NA,0.00678964421896714,0,0.924299008547878,0,0.00403591672348398,0.109380973490709,484.862786383578,0,0.527499590875684,0.188029098739664,92,4.38845578648052
77,24.8045102968222,77.1132285341231,3.42006228186644,13.3242807388306,0,0.455282547609783,0,2420.66506785074,158.898622746309,2548.92034843965,10.7028955074473,0.00902900888775283,0,0,0.94978787185135,0,0,0.0367811963750107,450.014959988732,0,0.548386049136416,0.162181470192574,125,4.40319886570018
78,24.7492433269745,76.9209747117353,3.42836842599185,9.2248363494873,0,1.53964243463083,0,3360.31036242395,221.243797763783,2585.28239292698,11.3780449170262,0.0184292631441085,0.0107641870220508,0,0.769745644844923,0.000279771123031262,0.0283853045289304,0.11302373797425,507.851850408018,0,0.530117305755818,0.153673289147047,58,4.35613018221589
79,24.7592967589305,76.9442483164073,3.42796388992451,18.5696258544922,0,22.0012061431149,0.0757763130041167,3299.79510382013,213.870112579093,2546,17.7703436012821,NA,0.00936277031897425,0,0.888763263692775,0,0.101732418953209,0.00878306831124724,546.027310436486,0,0.587742951710477,0.190810165723742,114,4.37220868815906
80,24.7632760009771,76.9522706654676,3.42891892774425,11.644287109375,0,27.8777996694816,0.00449856231761685,2304.42545569954,150.193261790841,2571.44937959065,13.2356014006957,0.0346428274350726,0,0,0.921272002269462,0,0,0.06903997838715,460.596480518426,23.4859906480585,0.542068238458428,0.113188153199314,70,4.38853941530025
81,24.7112784637607,76.7596708887789,3.42855614819394,10.2717514038086,0,0.135604485618113,0.0100701022059711,2705.61450674973,172.663819021638,2606.9725084468,30.3728662413053,0.0277617386409107,0,0,0.992157552722025,0,0,0.0190325887285316,659.32745990778,0,0.525240246180297,0.178677942588533,36,4.32422618860733
82,24.7209287056399,76.785899693225,3.43074778855291,11.4678497314453,0.00166591225952792,1.83506313094855,0.115029261694783,2168.33878317239,138.185334556332,2556.19764569879,11.4184233672314,0.0439549759685845,0.0102066163455464,0,0.6955837635583,0,0.112987863816862,0.10571073439495,540.573045989738,0.762712528246373,0.52255529873526,0.165492994352598,81,4.34168992703262
83,24.7258608161467,76.8001343515224,3.43361419109229,15.3467512130737,0.062130726550423,0.283885599686327,0.00246422776859108,3494.40098997862,220.588793222472,2559.55627126974,25.0887502805093,0.0311646094218063,0,0,0.894642262221969,0,0.0554900431648217,0.0579305146497769,560.804877335413,0.0862167082833832,0.561746745389638,0.113710748989767,44,4.35933725639319
84,24.7263980481553,76.8029187181819,3.43706090647001,9.3563117980957,0,0,0.00454203540170644,2857.20082185393,178.139176892693,2594.88150202277,12.747375871832,0.0834147220888158,0,0,0.842381301243632,0,0.148807001339249,0.0111915060058123,451.695583654013,0.0862166445337651,0.487826040459624,0.0692528998778999,182,4.37707190044844
85,24.6883218969668,76.6360902094839,3.42952506678536,16.0443000793457,0.0200455881406421,0,0.000814738325069413,2673.33651123643,171.903854876865,2556.13963167288,8.56254315304948,NA,0.0372598194983918,0,0.896394040721904,0,0.0261404524733585,0.0500681772320054,481.643093500114,0,0.528055080177359,0.126500220640321,76,4.3117469806468
86,24.6937598470235,76.6562052642467,3.43488503720197,20.0344257354736,0.0443761928105538,17.1893760944843,0.00350994303717464,5917.65045896553,366.175397450218,2547.85673801219,23.2001970114174,NA,0.0139586947523124,0,0.846574096761089,0,0.139467208486598,0.00258830180257409,607.220637287825,0.873387646864618,0.593611545339096,0.130634815058178,51,4.33074520681459
87,24.6956595951139,76.6668001174925,3.43998108938995,3.79574942588806,0.00490639684469313,3.21035716867889,0.00155729461807935,4853.99931204553,306.951723889557,2563.81669778215,19.6866376703056,0.0985965224476005,0,0,0.771425201468751,0.0696235415693925,0.011188194770466,0.143525184520776,413.056045813197,15.9866384987054,0.430552006045534,0.0484298359819193,15,4.34975180474814
88,24.660617180464,76.4933056134296,3.42602545581955,16.9151439666748,0,0,0,2666.35417053913,176.627123223481,2607.50713150531,7.31743008401427,NA,0,0,0.885819437857162,0,0.0782982256804659,0.0183073145217346,423.343019966679,0,0.53666159023087,0.151755943823776,63,4.28249643620722
89,24.6689701962738,76.5369656969887,3.44127974661672,1.09733629226685,0,0.846476400421932,0,375.062887926429,24.4868436112544,2548.83481083733,5.98313558345813,0.120179372683329,0.00199377952251993,0,0.495406172683987,0,0.00536151930209932,0.589379570584292,254.405654682735,98.7184483462826,0.362106721712313,0.137648035338253,20,4.32316883993045
90,24.6690935919276,76.5471048679571,3.44743570176261,0.130919367074966,0,0,0,187.56556863699,11.9047590104793,2534.38929170927,7.93431867796396,0.0428678658006397,0,0,0.0870641856991319,0.128672313595504,0,0.778449782456437,292.979975373123,207.352084933093,0.38208592877899,0.0352261241844575,24,4.3433093447989
91,24.6669616233559,76.5505994795755,3.45295872478056,0.0335165597498417,0,0,0.00246749104629809,960.973964984301,60.3179743209794,2181.96819035118,5.54228655290496,0.122499476494315,0,0,0,0.323875227631476,0,0.62320780565297,219.899384685464,87.1131161953208,0.317691296970641,0.111094923594924,5,4.36323485871562
92,24.6458446210286,76.4128085538797,3.44210478743527,0.23192435503006,0,0,0,34.1568026463506,2.16828097456296,2836.24213571363,6.11240006451167,NA,0.0519091475711941,0,0,0.143112397832395,0,0.832564812448457,347.735884681543,164.976643214957,0.410312814791014,0.106366290032487,7,4.29743395160815
93,24.6273812470672,76.3184211067101,3.43257277151711,1.43049263954163,0,0,0,2.5272287063903,0.105301196099596,2681.36170147538,4.055591046958,NA,0.0684876595058623,0,0,0.209107162064315,0,0.786807949217536,234.135470690584,29.7276654470023,0.354411565730119,0.0683810154792298,1,4.29520299468938
94,24.6103685910521,76.2111439681494,3.43765890430978,0.632394731044769,0,0,0,3.20990593144205,0.133746080476752,2896.80643474893,3.34194655807015,0.074325177048974,0.0595538872673448,0,0.0343509643371846,0.183765920045645,0,0.770872615701506,152.859552003719,58.0958339325999,0.208592161662708,0.220693341651134,0,4.27269571570028
95,24.5825872614836,76.0107136487687,3.47106177766851,0.318888664245605,0.041522491349481,0,0.0588235294117647,33.3200103479486,1.91800782333313,2709.84,3.43480788268066,NA,0,0,0,0.0602102442113121,0,0.886429257517268,73.8499447822603,35.3627735795197,0.0985306338149872,0,9,4.23134941072131
96,24.5833315804743,76.0481598371737,3.47648781660344,0.0110443225130439,0.041522491349481,0,0.0588235294117647,16.6595580121862,0.958978171584286,2709.84,3.15968154513839,NA,0,0,0,0.467990053044764,0,0.620107847401098,98.2647194138973,38.8709545504145,0.13780746592214,0,15,4.25657204988894
97,24.5698838267706,75.8685390022596,3.4723179088295,0,0.041522491349481,0,0.0588235294117647,35.1028805232544,2.02063561091526,2709.84,3.38008502402101,NA,0,0,0,0.0770516062331344,0,0.858531330077168,2.75616890193836,0.00100235818310888,0,0,0,4.18582461104877
98,24.5712952881514,75.9178418764339,3.47776661639685,0.180213332176208,0.041522491349481,0,0.0588235294117647,35.1029070003071,2.02063713502026,2709.84,5.43515377038415,NA,0,0,0,0,0,1,71.1431075830211,28.6593760848912,0.0915444082130463,0.007878222823875,12,4.21274294220822
99,24.5719772290307,75.9608559435333,3.48215344060604,0.167536944150925,0.0379558068790971,0,0.0537447907307229,31.7208457754991,1.83680983198358,2709.84,5.81244064850679,NA,0,0,0,0.205753535226821,0,0.756268437671881,100.21133706665,33.3438761715697,0.151587894733343,0.039391114119375,26,4.2388709817534
100,24.571954402422,75.9981121968269,3.48571658859056,0.22173660993576,0.00016781123483065,0,0.000236409805339628,14.1879070873055,0.870654809446753,2709.84,4.03375595481541,NA,0,0,0,0.961321744392405,0,0.154933241938978,1.23136511712956,0.103198519656166,0,0.0150999270790937,0,4.26422151666897
101,24.5587711604605,75.7135431077271,3.47599235025205,0.0625190362334251,0.041522491349481,0,0.0588235294117647,33.5474314050147,1.9310989167058,2709.84,2.3037087381996,0.038819106394054,0.0153161145946642,0,0.0391773032037275,0.105448819342564,0,0.823738616847868,4.62931743323131,0.0648764245373417,0,0,0,4.13909213347921
102,24.5603533144464,75.7754230147445,3.48055796455796,0,0.041522491349481,0,0.0588235294117647,35.1027255301731,2.02062668901099,2709.84,5.2079947009187,NA,0,0,0,0,0,1,23.0909169542712,0.383806664259426,0.00538581065584832,0,0,4.16783199429863
103,24.5614149621415,75.8301778987872,3.48440839001321,0.138675346970558,0.041522491349481,0,0.0588235294117647,35.1027520067985,2.02062821309139,2709.84,9.93603294835979,NA,0,0,0.0638930545983268,0,0,0.855725642040054,109.058065168989,0.28790579916536,0.0938717570407543,0.0377498176977344,0,4.19566430574574
104,24.5619292745853,75.8783735908992,3.48761178826704,0,0.021383185630053,0,0.0302105274399119,22.0663086518825,1.31204995736492,2709.84,5.81233885819522,NA,0,0,0.0490842669325075,0.14814533409769,0,0.610563938601397,11.0133693089508,0.000501316850218659,8.94048190496061e-05,0,9,4.22261193598374
105,24.5618940680388,75.9205802444886,3.49030567030917,0.0693378746509552,0,0,0,16.0331177092724,0.984124065054996,2709.84,4.08719875092902,NA,0,0,0,0.205321437329957,0,0.682926347140127,2.18954635102453,0,0,0.0532938602791544,0,4.2487007578812
106,24.5484670573752,75.4611331409263,3.48048332533363,0,0.041522491349481,0,0.0588235294117647,26.331707371523,1.5157384470443,2709.84,5.78971316668587,0.0727840283663558,0,0,0.0604367598558383,0.222247057053693,0,0.704104223697934,106.27216892154,58.5530427112745,0.148552591130367,0,0,4.05946736676634
107,24.549848425693,75.5454569109295,3.48278672183844,0,0.041522491349481,0,0.0588235294117647,34.5625279560654,1.98953116525621,2709.84,4.05533535445347,NA,0,0,0,0.318689557159773,0,0.738725663795993,19.218424745826,4.8448123271195,0.0256207690577444,0,0,4.09124032510197
108,24.5510862816549,75.6209213655996,3.48543530158281,0,0.041522491349481,0,0.0588235294117647,35.1025436247297,2.02061621794391,2709.84,3.4682848716649,NA,0,0,0,0,0,0.984154002478238,10.4719793896885,0.0550262023745167,0,0.00717670011148272,0,4.12193341504596
109,24.5520713988473,75.6882184806701,3.48799473657091,0.0911538749933243,0.041522491349481,0,0.0588235294117647,35.1025701051229,2.0206177422412,2709.84,10.8950809661791,NA,0,0,0.00564501286276336,0,0,0.935070453548854,133.033423101308,2.5216028371552,0.144440627056194,0.0343883547008547,2,4.1515802207898
110,24.5527256383881,75.7480175640276,3.49030655005431,0,0.0383941201693427,0.0521020403724236,0.0755841589464917,34.4059440786782,1.99737080223471,2709.84,9.55025004032908,NA,0,0,0.11903568850651,0.0014756071551752,0,0.474522111343767,129.203416154616,1.57516062474768,0.13907125869784,0.0144276344797178,7,4.18021753967977
111,24.5529991251546,75.8009646380618,3.49236813820922,0,0.0148580308180823,0,0.0209732121127297,19.7595356026893,1.18666791271475,2709.84,6.57586133474515,NA,0,0,0,0.671416627556578,0,0.222734015362213,3.79427488599202,0,0,0.0377498176977344,0,4.20788363923802
112,24.5528666183656,75.8476807638965,3.49423720765976,0,0,0,0,16.0330467188114,0.984119707610464,2709.84,4.95804695376638,NA,0,0,0,0.008070900960864,0,0.885681529220218,1.93680256914998,0,0,0.0100666180527292,0,4.23461710893724
113,24.543493345839,75.2629965465822,3.49368073178586,0.0119556682184339,0.041522491349481,0,0.0588235294117647,14.3393603445152,0.825420071457638,2709.84,7.47230005350701,0.0734879503475457,0.0400364372510422,0,0.250805441020059,0,0,0.808453951154814,31.9216558536175,5.10755279267815,0.000207526987232075,0.00695266272189349,3,4.00837646923096
114,24.5436218298178,75.3638456157282,3.49239930832581,0,0.041522491349481,0,0.0588235294117647,35.1023347958152,2.02060419707454,2709.84,2.98906188865106,NA,0,0,0,0,0,0.978710941573795,79.6956896855627,43.0456173327946,0.0727786362954688,0.0196488294314381,1,4.04241897952545
115,24.5439891982132,75.4542345989371,3.49233381344906,0.0156794507056475,0.041522491349481,0,0.0588235294117647,35.1023612841624,2.02060572182969,2709.84,2.81637640077967,NA,0,0,0,0,0,1,14.3445170392191,5.51641228180667,0.0135445472500696,0.0077471043616877,0,4.07519683019636
116,24.5444275422695,75.5351078915526,3.4929056803656,0.462653547525406,0.041522491349481,0,0.0588235294117647,35.1023877682327,2.02060724633864,2709.84,6.28376091985773,NA,0,0,0,0,0,0.995696434702553,26.5949552004965,0.401380819619909,0.000369376688876528,0.06873590337132,1,4.10676534186394
117,24.5448050232316,75.6073253863687,3.49377749985108,0.558578789234161,0.041522491349481,0,0.0588235294117647,35.1024142481908,2.02060877061088,2709.84,10.3463010387592,NA,0,0,0.138597985365813,0.000364797506437555,0,0.569617117089868,109.390231506755,14.8955167355657,0.140207080757392,0.0830721959367793,25,4.13718013171689
118,24.5450225441992,75.671676127319,3.49480088247713,0.0979949682950974,0.0289997714925216,0.272986077895578,0.149449227841476,35.0267839862081,2.09308388942696,2709.84,8.26695710224329,NA,0,0,0.00155544119081114,0.585027527071397,0,0.0405882710958816,26.7336534060157,2.97541268396922,0.0300056110124113,0.0832322191697192,1,4.16649571075112
119,24.5450100579707,75.7288888507055,3.4959315294731,0.0734044834971428,0,0.383525650264697,0.226081299218314,23.7176474724531,1.50940277655747,2709.84,4.96196352178113,NA,0,0,0,0.335804703615399,0,0.0332470229468531,1.65646632766126,0,0,0.00688034188034188,0,4.19476467959327
120,24.5447226253681,75.7796394155714,3.49716064500804,0,0,0,0,16.0329755310836,0.984115338057555,2709.84,7.13728153216664,NA,0,0,0,0.13414255817107,0,0.71263710665561,0.286076490263517,0,0,0,0,4.22203729888349
121,24.5441363656322,75.8245556236151,3.49848001691658,0,0,0,0,16.0329876183576,0.984116079982958,2709.84,6.19139838165725,NA,0,0,0,0.607212876979257,0,0.439057437576265,0.591208614722205,0,0,0,0,4.24836129349843
122,24.5404987863963,75.1683212383791,3.5476260416769,0.147488653659821,0.041522491349481,0,0.0588235294117647,12.9023635716588,0.742701878285988,2709.84,4.80059443238043,0.0642870199309937,0.00457806744338676,0,0.344625669634457,0,0,0.743598332453069,18.4943624672827,6.69124754686881,0,0.0410839160839161,6,3.99286992139293
123,24.5394619487251,75.2752986220379,3.50126995338241,0.0546677447855473,0.041522491349481,0,0.0588235294117647,34.5227567152484,1.98724180369137,2709.84,2.90313698835294,0.0338803321509167,0,0,0.0672233801751355,0,0,0.914415354547053,27.7201184744005,6.59956496545948,0.0343141943203362,0.00718878600823045,6,4.02785215685618
124,24.5388780204466,75.3710138314716,3.49930302428107,0.053213108330965,0.041522491349481,0,0.0588235294117647,35.1022049960361,2.02059672537843,2709.84,6.2628547425599,NA,0,0,0,0,0,0.966830141609441,170.263718312824,78.3540436090376,0.256733388610738,0.0718941887420148,0,4.06143630317632
125,24.5385549343904,75.4566228758642,3.49822419395257,0.199432179331779,0.041522491349481,0,0.0588235294117647,35.1022314797416,2.02059824986639,2709.84,4.08995598976935,NA,0,0,0.0905774526778856,0.261165766209361,0,0.644241193984201,68.0888957872702,14.2113865716877,0.0814821808254051,0.105580463132546,13,4.09370263200953
126,24.5383405010515,75.5331391913169,3.49780414281007,1.09738206863403,0.00206811207282385,0,0.00292982543650045,487.295580174138,27.7518866874049,2709.84,8.81069918549325,NA,0,0,0.324753392689529,0.381322874620029,0,0.198117720632329,107.662388629614,10.1145912959918,0.218502210891829,0.130422220526387,8,4.12472632229753
127,24.5381173658287,75.6014614171934,3.4979159468568,4.55929946899414,0.00074337639958623,15.5049502476378,0.5859917024052,698.967807446985,40.111146288179,2709.84,10.6549324577321,NA,0,0,0.19235000035877,0.546222833250207,0.141565495092846,0.00912180453588216,95.8208768339242,1.03852477501963,0.149568367252479,0.149901747557998,0,4.1545773622907
128,24.5377983373512,75.6623946093331,3.49847323271561,0.351073890924454,0,1.08372071604113,0.390448539992117,37.747349158769,2.46840646090814,2709.84,13.8121479572169,NA,0,0,0,0.319669281305341,0,0.0753091838066148,11.8229357835265,0,0.0111998193490215,0.0475494123931624,0,4.18332070335116
129,24.5373219852871,75.7166659812625,3.49939224526344,0,0,0.161829876935104,0.119456990080701,19.2754811942844,1.20575798718433,2709.84,6.49248735409681,NA,0,0,0,0.449048565350491,0,0.489523665725464,1.4306977170263,0,0,0,0,4.21101654070601
130,24.536648476313,75.7649363188363,3.50058433157376,0,0,0,0,16.0329162332189,0.984111698312833,2709.84,5.94223799673882,NA,0,0,0,0.324484562597403,0,0.625541390946887,0.27941824527576,0,0,0,0,4.23772064967577
131,24.5357556676916,75.8078081458589,3.50196416285191,0,0,0,0,13.9042922163759,0.853455255915623,2709.84,4.05162719765199,NA,0,0,0,1,0,0.0084470020250836,0.507094253459845,0,0,0,0,4.26348473693657
132,24.5342719591576,75.2964254657879,3.53474472247741,0.0443318262696266,0.0302812539865843,0,0.0506829102352261,43.6750262950343,2.54560584699112,2709.84,4.62671477236109,0.0547161663406749,0,0,0.291138793548313,0.119486778341978,0,0.558726642154834,93.9316086685472,12.2276191191955,0.144263947139388,0.0707727101957871,3,4.05007147457672
133,24.5332515319641,75.3859374000334,3.50022647327514,3.0543749332428,0.0118941953721262,0,0.0228342252683733,106.368784856931,6.53102369072668,2709.84,6.88340734852804,NA,0,0,0.403889025761506,0.521962415249118,0.0083073437118543,0.127517941156879,143.963633448219,0.719255017997678,0.220140659387956,0.181504155063938,14,4.0828362473611
134,24.5324846558966,75.4660154957143,3.49890158080971,25.860445022583,6.75070156306371e-05,48.901798154078,0.0490071195684112,2776.467660667,167.938536650289,2709.84,21.7938689461315,NA,0.00876918751900591,0,0.395106541061295,0.193289677039555,0.288646681612617,0.0248210774445366,304.53628343075,0,0.398210031404259,0.265822572695713,24,4.1142927987271
135,24.5318392534996,75.5376472698578,3.49851555909363,10.3126134872437,0,62.3930205328938,0.384256117658629,1422.47739145611,84.5460973271399,2709.84,23.1026827118605,NA,0,0,0.11783200637161,0.198929289706016,0.285922858982704,0,182.695384236108,0,0.276235049922177,0.159543954378404,8,4.14452317219772
136,24.5312143841371,75.601699478163,3.49890066780292,0.415918052196503,0,3.84464512864353,0.481784672252439,44.8858537648124,2.96700123744312,2709.84,25.8826841047899,NA,0,0,0.0095741457588455,0.522209332996175,0.00352182783802178,0.0841043227363394,32.1800217466489,3.80288651750523,0.041060742186946,0.0867941503079152,0,4.17360182249174
137,24.5305353958818,75.6589407055788,3.49986370152936,0,0,0.213413902719455,0.148802242396385,20.3089961241147,1.27640461513716,2709.84,7.66276048418226,NA,0,0,3.55889853392602e-06,0.5148015335767,0,0.409029971666765,12.3485250078388,5.36905859707187,0,0,1,4.20159650459221
138,24.5297496105686,75.7100581101583,3.50121672263467,0,0,0,0,16.0328446507612,0.984107304531125,2709.84,6.07632435546593,NA,0,0,0,0.0426534221079064,0,0.828440018782446,1.0678848716345,0,0,0,0,4.22856905697937
139,24.5288224491026,75.7556697921883,3.50280252338827,0,0,0,0,14.0336654934267,0.861396278842626,2709.84,4.43155822400802,NA,0,0,0,0.94792772049299,0,0.175264184424275,0.100703445031944,0,0,0.05252849002849,0,4.25457608548895
140,24.641040989585,73.314635564347,3.73618897410984,0.00646142242476344,0,0,0,17.1289783814548,1.32306354493307,1618.19634857303,3.50101253005949,NA,0,0,0.00177473838552428,0.176013440540859,0,0.617151166370248,59.5374929510928,2.23846237251618,0.106392034893362,0.0525641025641026,0,3.60591564388479
141,24.5283258802556,75.3234302962685,3.52096073311085,4.66509389877319,0.0991058086719816,0,0.0156851569938057,864.048494329648,53.0000994558226,2709.84,6.54415737780466,0.0751072355682273,0,0,0.51186650563799,0.0596365240169071,0.0603561616759411,0.258407789640657,209.365260113874,0.626925229255145,0.311935720240233,0.2541823849623,21,4.07422832508019
142,24.5270663760052,75.4062374458478,3.49738273144689,25.3455829620361,0.179022724931864,5.90421808347965,0.000645453152398496,5110.44115298311,313.853206071275,2709.84,22.2977469510966,0.047238339561281,0,0,0.160701395909546,0,0.455981184270637,0.313066731347195,450.567323748485,0,0.490478822487883,0.27812770680831,12,4.10592918629342
143,24.5260360147668,75.4804490748111,3.49695059295859,18.8646221160889,0,12.1773982256664,0.0192072428186189,3184.10685932938,198.707885447737,2709.84,18.3805175651853,0.0411852327819617,0,0,0.232641981547209,0.173306915596785,0.446084598381833,0.0277421385962077,286.047759203535,0,0.33293130739349,0.241135753713879,62,4.136373085947
144,24.525123913962,75.5469721720883,3.49760913277423,0.0900148302316666,0,0.106391363436788,0.0838217667519389,18.1645070565425,1.12981820235172,2709.84,14.6209673241739,NA,0,0,0.0524678015425014,0.263238588151212,0,0.39961537513993,58.1320056478185,1.68570129148309,0.0239024230529025,0.155424442524517,0,4.16564042553919
145,24.5242456110746,75.6066013657911,3.49901075151786,0.24616701900959,0,0,0,16.0327607842646,0.984102156746455,2709.84,10.8858950206537,NA,0,0,0,0.509223414135708,0,0.590322148522566,55.3253158234313,20.0105100676766,0,0.0113047542735043,0,4.19380363103402
146,24.5233386682016,75.6600393353007,3.50084700949395,0,0,0,0,16.0327728710814,0.984102898643791,2709.84,7.98401944857304,NA,0,0,0,0.049337308553438,0,0.875401482899286,0.993887263770197,0,0,0,0,4.22092823958206
147,24.5223588498729,75.7079120956382,3.50288791741214,0,0,0,0.0212517101485831,69.4119107044229,4.39234334198087,2709.84,4.8111224924327,NA,0,0,0,0.668013704363089,0,0.374588678171314,1.72743082046027,0,0,0.208716555183946,0,4.24707380665085
