"","x","y","date","timepoint","cell.id","Population","In.project","dengue_cases","chik_cases","dengue_cases_confirmed","chik_cases_confirmed","release_zone","nb_trap_collections","aegypti_captured","wmel_aegypti_captured","wmel_pctg","year","month","temp_c_mean_idw","month_of_release","cluster"
"2041",674793.459172921,7474343.1164987,2018-08-01,104,81,2986.05801773071,TRUE,0,1,0,0,"RJ2",0,NA,NA,NA,2018,8,21.5370974177067,7,"Low Success"
"2042",674793.459172921,7474343.1164987,2018-09-01,105,81,2986.05801773071,TRUE,0,0,0,0,"RJ2",0,NA,NA,NA,2018,9,23.6548733432691,8,"Low Success"
"2043",674793.459172921,7474343.1164987,2018-10-01,106,81,2986.05801773071,TRUE,1,1,0,0,"RJ2",11,63,11.8,0.233333333333333,2018,10,24.2328098979719,9,"Low Success"
"2044",674793.459172921,7474343.1164987,2018-11-01,107,81,2986.05801773071,TRUE,0,0,0,0,"RJ2",15,34,2,0.0571428571428571,2018,11,25.5951338069216,10,"Low Success"
"2045",674793.459172921,7474343.1164987,2018-12-01,108,81,2986.05801773071,TRUE,0,0,0,0,"RJ2",15,60,30.2,0.390277777777778,2018,12,27.5218604534465,11,"Low Success"
"2046",674793.459172921,7474343.1164987,2019-01-01,109,81,2986.05801773071,TRUE,0,0,0,0,"RJ2",25,54,17.8,0.238095238095238,2019,1,30.3732756104883,12,"Low Success"
"2047",674793.459172921,7474343.1164987,2019-02-01,110,81,2986.05801773071,TRUE,0,2,0,0,"RJ2",20,36,4.5,0.0904761904761905,2019,2,27.985538509758,13,"Low Success"
"2048",674793.459172921,7474343.1164987,2019-03-01,111,81,2986.05801773071,TRUE,0,1,0,0,"RJ2",15,74,17.1,0.187074829931973,2019,3,27.236777897366,14,"Low Success"
"2049",674793.459172921,7474343.1164987,2019-04-01,112,81,2986.05801773071,TRUE,1,5,0,1,"RJ2",25,79,12.8,0.1125,2019,4,26.9717809625941,15,"Low Success"
"2050",674793.459172921,7474343.1164987,2019-05-01,113,81,2986.05801773071,TRUE,0,0,0,0,"RJ2",20,51,8.2,0.254166666666667,2019,5,25.3223731185269,16,"Low Success"
"2051",674793.459172921,7474343.1164987,2019-06-01,114,81,2986.05801773071,TRUE,0,0,0,0,"RJ2",20,46,13.7,0.438888888888889,2019,6,24.1303101110308,17,"Low Success"
"2052",674793.459172921,7474343.1164987,2019-07-01,115,81,2986.05801773071,TRUE,0,0,0,0,"RJ2",25,49,21.9,0.523484848484848,2019,7,22.3258441110326,18,"Low Success"
"2053",674793.459172921,7474343.1164987,2019-08-01,116,81,2986.05801773071,TRUE,0,0,0,0,"RJ2",20,21,7,0.261904761904762,2019,8,21.9897091557629,19,"Low Success"
"2054",674793.459172921,7474343.1164987,2019-09-01,117,81,2986.05801773071,TRUE,0,0,0,0,"RJ2",20,18,5,0.215,2019,9,23.4090009697171,20,"Low Success"
"2055",674793.459172921,7474843.1164987,2017-08-01,92,82,3029.66701126099,FALSE,0,0,0,0,"RJ2",0,NA,NA,NA,2017,8,21.4228243003495,NA,"Low Success"
"2056",674793.459172921,7474843.1164987,2017-09-01,93,82,3029.66701126099,FALSE,0,0,0,0,"RJ2",0,NA,NA,NA,2017,9,24.4925812705304,NA,"Low Success"
"2057",674793.459172921,7474843.1164987,2017-10-01,94,82,3029.66701126099,FALSE,0,0,0,0,"RJ2",0,NA,NA,NA,2017,10,25.600056401745,NA,"Low Success"
"2058",674793.459172921,7474843.1164987,2017-11-01,95,82,3029.66701126099,TRUE,0,0,0,0,"RJ2",0,NA,NA,NA,2017,11,25.4536026082927,NA,"Low Success"
"2059",674793.459172921,7474843.1164987,2017-12-01,96,82,3029.66701126099,TRUE,0,0,0,0,"RJ2",4,71,0,0,2017,12,26.5324644426473,1,"Low Success"
"2060",674793.459172921,7474843.1164987,2018-01-01,97,82,3029.66701126099,TRUE,0,0,0,0,"RJ2",4,33,0,0,2018,1,27.7398641925321,2,"Low Success"
"2061",674793.459172921,7474843.1164987,2018-02-01,98,82,3029.66701126099,TRUE,0,0,0,0,"RJ2",2,NA,NA,NA,2018,2,26.6978594303914,3,"Low Success"
"2062",674793.459172921,7474843.1164987,2018-03-01,99,82,3029.66701126099,TRUE,0,0,0,0,"RJ2",10,54,5.4,0.0685185185185185,2018,3,27.9138530013889,4,"Low Success"
"2063",674793.459172921,7474843.1164987,2018-04-01,100,82,3029.66701126099,TRUE,0,0,0,0,"RJ2",9,42,3.2,0.183333333333333,2018,4,25.6877042153424,5,"Low Success"
"2064",674793.459172921,7474843.1164987,2018-05-01,101,82,3029.66701126099,TRUE,0,2,0,1,"RJ2",12,29,1,0.0625,2018,5,23.5005208346092,6,"Low Success"
"2065",674793.459172921,7474843.1164987,2018-06-01,102,82,3029.66701126099,TRUE,1,3,0,1,"RJ2",15,43,9.4,0.241666666666667,2018,6,22.7277738409204,7,"Low Success"
"2066",674793.459172921,7474843.1164987,2018-07-01,103,82,3029.66701126099,TRUE,0,0,0,0,"RJ2",12,28,14.5,0.444444444444444,2018,7,23.0521291043051,8,"Low Success"
"2067",674793.459172921,7474843.1164987,2018-08-01,104,82,3029.66701126099,TRUE,0,0,0,0,"RJ2",15,34,15,0.533333333333333,2018,8,21.5476939545566,9,"Low Success"
"2068",674793.459172921,7474843.1164987,2018-09-01,105,82,3029.66701126099,TRUE,0,0,0,0,"RJ2",12,9,2,0.2,2018,9,23.6677426476215,10,"Low Success"
"2069",674793.459172921,7474843.1164987,2018-10-01,106,82,3029.66701126099,TRUE,1,0,0,0,"RJ2",12,44,9.4,0.138888888888889,2018,10,24.2431807371485,11,"Low Success"
"2070",674793.459172921,7474843.1164987,2018-11-01,107,82,3029.66701126099,TRUE,0,0,0,0,"RJ2",17,31,2.8,0.0607142857142857,2018,11,25.6053223777778,12,"Low Success"
"2071",674793.459172921,7474843.1164987,2018-12-01,108,82,3029.66701126099,TRUE,0,0,0,0,"RJ2",12,38,6.2,0.18,2018,12,27.5380267921493,13,"Low Success"
"2072",674793.459172921,7474843.1164987,2019-01-01,109,82,3029.66701126099,TRUE,0,1,0,0,"RJ2",18,60,9.7,0.146428571428571,2019,1,30.3893183162494,14,"Low Success"
"2073",674793.459172921,7474843.1164987,2019-02-01,110,82,3029.66701126099,TRUE,0,2,0,0,"RJ2",16,81,14.2,0.209070294784581,2019,2,27.9963617642129,15,"Low Success"
"2074",674793.459172921,7474843.1164987,2019-03-01,111,82,3029.66701126099,TRUE,0,2,0,0,"RJ2",12,99,19.5,0.147619047619048,2019,3,27.2485000520829,16,"Low Success"
"2075",674793.459172921,7474843.1164987,2019-04-01,112,82,3029.66701126099,TRUE,0,5,0,1,"RJ2",15,36,5,0.236607142857143,2019,4,26.9874614048227,17,"Low Success"
"2076",674793.459172921,7474843.1164987,2019-05-01,113,82,3029.66701126099,TRUE,0,2,0,0,"RJ2",17,21,7,0.272222222222222,2019,5,25.3389701199403,18,"Low Success"
"2077",674793.459172921,7474843.1164987,2019-06-01,114,82,3029.66701126099,TRUE,0,1,0,0,"RJ2",16,8,1,0.1,2019,6,24.1474306489418,19,"Low Success"
"2078",674793.459172921,7474843.1164987,2019-07-01,115,82,3029.66701126099,TRUE,0,0,0,0,"RJ2",17,13,7,0.527777777777778,2019,7,22.3429435355679,20,"Low Success"
"2079",674793.459172921,7474843.1164987,2019-08-01,116,82,3029.66701126099,TRUE,0,0,0,0,"RJ2",17,29,20.4,0.597777777777778,2019,8,22.0053355593091,21,"Low Success"
"2080",674793.459172921,7474843.1164987,2019-09-01,117,82,3029.66701126099,TRUE,0,0,0,0,"RJ2",14,13,2,0.285714285714286,2019,9,23.4223717783838,22,"Low Success"
"2081",674793.459172921,7475343.1164987,2017-08-01,92,83,4774.36987113953,FALSE,0,0,0,0,"RJ2",0,NA,NA,NA,2017,8,21.4289030619858,NA,"Unsuccessful"
"2082",674793.459172921,7475343.1164987,2017-09-01,93,83,4774.36987113953,FALSE,0,0,0,0,"RJ2",0,NA,NA,NA,2017,9,24.5020928985412,NA,"Unsuccessful"
"2083",674793.459172921,7475343.1164987,2017-10-01,94,83,4774.36987113953,FALSE,0,0,0,0,"RJ2",0,NA,NA,NA,2017,10,25.6071497391981,NA,"Unsuccessful"
"2084",674793.459172921,7475343.1164987,2017-11-01,95,83,4774.36987113953,TRUE,0,0,0,0,"RJ2",0,NA,NA,NA,2017,11,25.4609079067453,NA,"Unsuccessful"
"2085",674793.459172921,7475343.1164987,2017-12-01,96,83,4774.36987113953,TRUE,0,0,0,0,"RJ2",2,6,0,0,2017,12,26.5391050545737,1,"Unsuccessful"
"2086",674793.459172921,7475343.1164987,2018-01-01,97,83,4774.36987113953,TRUE,0,0,0,0,"RJ2",4,15,0,0,2018,1,27.7451461834731,2,"Unsuccessful"
"2087",674793.459172921,7475343.1164987,2018-02-01,98,83,4774.36987113953,TRUE,0,0,0,0,"RJ2",3,8,0,0,2018,2,26.7019777689574,3,"Unsuccessful"
"2088",674793.459172921,7475343.1164987,2018-03-01,99,83,4774.36987113953,TRUE,0,1,0,1,"RJ2",5,35,0,0,2018,3,27.9217157497468,4,"Unsuccessful"
"2089",674793.459172921,7475343.1164987,2018-04-01,100,83,4774.36987113953,TRUE,1,1,0,0,"RJ2",4,12,1,0.0666666666666667,2018,4,25.6953782464377,5,"Unsuccessful"
"2090",674793.459172921,7475343.1164987,2018-05-01,101,83,4774.36987113953,TRUE,0,0,0,0,"RJ2",4,2,0,0,2018,5,23.5073366883978,6,"Unsuccessful"
"2091",674793.459172921,7475343.1164987,2018-06-01,102,83,4774.36987113953,TRUE,0,0,0,0,"RJ2",4,1,0,0,2018,6,22.732454841795,7,"Unsuccessful"
"2092",674793.459172921,7475343.1164987,2018-07-01,103,83,4774.36987113953,TRUE,0,1,0,0,"RJ2",4,2,0,0,2018,7,23.0593111578765,8,"Unsuccessful"
"2093",674793.459172921,7475343.1164987,2018-08-01,104,83,4774.36987113953,TRUE,0,1,0,1,"RJ2",5,2,1,0.5,2018,8,21.5531273169408,9,"Unsuccessful"
"2094",674793.459172921,7475343.1164987,2018-09-01,105,83,4774.36987113953,TRUE,0,0,0,0,"RJ2",4,NA,NA,NA,2018,9,23.6742884744409,10,"Unsuccessful"
"2095",674793.459172921,7475343.1164987,2018-10-01,106,83,4774.36987113953,TRUE,1,0,0,0,"RJ2",4,1,0,0,2018,10,24.248503314059,11,"Unsuccessful"
"2096",674793.459172921,7475343.1164987,2018-11-01,107,83,4774.36987113953,TRUE,0,0,0,0,"RJ2",4,2,0,0,2018,11,25.6102937586461,12,"Unsuccessful"
"2097",674793.459172921,7475343.1164987,2018-12-01,108,83,4774.36987113953,TRUE,0,1,0,0,"RJ2",3,12,0.833333333333333,0.0833333333333333,2018,12,27.5462630821106,13,"Unsuccessful"
"2098",674793.459172921,7475343.1164987,2019-01-01,109,83,4774.36987113953,TRUE,0,0,0,0,"RJ2",5,4,1,0.166666666666667,2019,1,30.3974213548195,14,"Unsuccessful"
"2099",674793.459172921,7475343.1164987,2019-02-01,110,83,4774.36987113953,TRUE,0,0,0,0,"RJ2",4,6,2,0.375,2019,2,28.0018418102146,15,"Unsuccessful"
"2100",674793.459172921,7475343.1164987,2019-03-01,111,83,4774.36987113953,TRUE,1,4,0,0,"RJ2",5,12,2,0.0952380952380952,2019,3,27.2545225335116,16,"Unsuccessful"
"2101",674793.459172921,7475343.1164987,2019-04-01,112,83,4774.36987113953,TRUE,3,4,1,0,"RJ2",9,12,0,0,2019,4,26.9954868574108,17,"Unsuccessful"
"2102",674793.459172921,7475343.1164987,2019-05-01,113,83,4774.36987113953,TRUE,0,2,0,0,"RJ2",9,15,1,0.0476190476190476,2019,5,25.3474332479244,18,"Unsuccessful"
"2103",674793.459172921,7475343.1164987,2019-06-01,114,83,4774.36987113953,TRUE,0,0,0,0,"RJ2",8,18,1,0.0666666666666667,2019,6,24.1561534450746,19,"Unsuccessful"
"2104",674793.459172921,7475343.1164987,2019-07-01,115,83,4774.36987113953,TRUE,1,0,0,0,"RJ2",9,15,2.44444444444444,0.111111111111111,2019,7,22.351746854952,20,"Unsuccessful"
"2105",674793.459172921,7475343.1164987,2019-08-01,116,83,4774.36987113953,TRUE,0,0,0,0,"RJ2",9,34,24.2,0.425,2019,8,22.0133972071675,21,"Unsuccessful"
"2106",674793.459172921,7475343.1164987,2019-09-01,117,83,4774.36987113953,TRUE,0,0,0,0,"RJ2",8,22,12.75,0.25,2019,9,23.4290268046128,22,"Unsuccessful"
"2107",674793.459172921,7475843.1164987,2017-08-01,92,84,3623.61789894104,FALSE,0,0,0,0,"RJ2",0,NA,NA,NA,2017,8,21.4302863105271,NA,"High Success"
"2108",674793.459172921,7475843.1164987,2017-09-01,93,84,3623.61789894104,FALSE,0,0,0,0,"RJ2",0,NA,NA,NA,2017,9,24.5035973249561,NA,"High Success"
"2109",674793.459172921,7475843.1164987,2017-10-01,94,84,3623.61789894104,FALSE,0,0,0,0,"RJ2",0,NA,NA,NA,2017,10,25.6081171841164,NA,"High Success"
"2110",674793.459172921,7475843.1164987,2017-11-01,95,84,3623.61789894104,FALSE,0,0,0,0,"RJ2",0,NA,NA,NA,2017,11,25.4618570441982,NA,"High Success"
"2111",674793.459172921,7475843.1164987,2017-12-01,96,84,3623.61789894104,FALSE,1,0,0,0,"RJ2",0,NA,NA,NA,2017,12,26.5399476652318,NA,"High Success"
"2112",674793.459172921,7475843.1164987,2018-01-01,97,84,3623.61789894104,FALSE,0,0,0,0,"RJ2",0,NA,NA,NA,2018,1,27.7460551394492,NA,"High Success"
"2113",674793.459172921,7475843.1164987,2018-02-01,98,84,3623.61789894104,FALSE,0,0,0,0,"RJ2",0,NA,NA,NA,2018,2,26.7027782067143,NA,"High Success"
"2114",674793.459172921,7475843.1164987,2018-03-01,99,84,3623.61789894104,FALSE,0,0,0,0,"RJ2",0,NA,NA,NA,2018,3,27.9229196351234,NA,"High Success"
"2115",674793.459172921,7475843.1164987,2018-04-01,100,84,3623.61789894104,FALSE,0,1,0,0,"RJ2",0,NA,NA,NA,2018,4,25.6963556222588,NA,"High Success"
"2116",674793.459172921,7475843.1164987,2018-05-01,101,84,3623.61789894104,FALSE,0,0,0,0,"RJ2",0,NA,NA,NA,2018,5,23.5081022682998,NA,"High Success"
"2117",674793.459172921,7475843.1164987,2018-06-01,102,84,3623.61789894104,FALSE,0,0,0,0,"RJ2",0,NA,NA,NA,2018,6,22.7331094004235,NA,"High Success"
"2118",674793.459172921,7475843.1164987,2018-07-01,103,84,3623.61789894104,FALSE,0,0,0,0,"RJ2",0,NA,NA,NA,2018,7,23.0602384031285,NA,"High Success"
"2119",674793.459172921,7475843.1164987,2018-08-01,104,84,3623.61789894104,FALSE,0,0,0,0,"RJ2",0,NA,NA,NA,2018,8,21.5539917859759,NA,"High Success"
"2120",674793.459172921,7475843.1164987,2018-09-01,105,84,3623.61789894104,FALSE,0,0,0,0,"RJ2",0,NA,NA,NA,2018,9,23.6752218863704,NA,"High Success"
"2121",674793.459172921,7475843.1164987,2018-10-01,106,84,3623.61789894104,FALSE,1,0,0,0,"RJ2",0,NA,NA,NA,2018,10,24.2493553021555,NA,"High Success"
"2122",674793.459172921,7475843.1164987,2018-11-01,107,84,3623.61789894104,FALSE,0,0,0,0,"RJ2",0,NA,NA,NA,2018,11,25.6106216693528,NA,"High Success"
"2123",674793.459172921,7475843.1164987,2018-12-01,108,84,3623.61789894104,FALSE,0,2,0,0,"RJ2",0,NA,NA,NA,2018,12,27.5474790568385,NA,"High Success"
"2124",674793.459172921,7475843.1164987,2019-01-01,109,84,3623.61789894104,FALSE,0,0,0,0,"RJ2",0,NA,NA,NA,2019,1,30.3984848956018,NA,"High Success"
"2125",674793.459172921,7475843.1164987,2019-02-01,110,84,3623.61789894104,TRUE,2,0,0,0,"RJ2",0,NA,NA,NA,2019,2,28.0025783923012,NA,"High Success"
"2126",674793.459172921,7475843.1164987,2019-03-01,111,84,3623.61789894104,TRUE,0,0,0,0,"RJ2",6,42,0,0,2019,3,27.2554953979593,1,"High Success"
"2127",674793.459172921,7475843.1164987,2019-04-01,112,84,3623.61789894104,TRUE,0,0,0,0,"RJ2",15,11,0,0,2019,4,26.9967139470567,2,"High Success"
"2128",674793.459172921,7475843.1164987,2019-05-01,113,84,3623.61789894104,TRUE,2,0,0,0,"RJ2",12,29,0,0,2019,5,25.3486663104238,3,"High Success"
"2129",674793.459172921,7475843.1164987,2019-06-01,114,84,3623.61789894104,TRUE,0,1,0,0,"RJ2",12,20,0,0,2019,6,24.1574104229688,4,"High Success"
"2130",674793.459172921,7475843.1164987,2019-07-01,115,84,3623.61789894104,TRUE,0,0,0,0,"RJ2",15,39,0,0,2019,7,22.3531864547164,5,"High Success"
"2131",674793.459172921,7475843.1164987,2019-08-01,116,84,3623.61789894104,TRUE,0,0,0,0,"RJ2",12,18,0,0,2019,8,22.0147455112405,6,"High Success"
"2132",674793.459172921,7475843.1164987,2019-09-01,117,84,3623.61789894104,TRUE,0,0,0,0,"RJ2",12,9,4,0.444444444444444,2019,9,23.4296977510625,7,"High Success"
"2133",675293.459172921,7474843.1164987,2017-08-01,92,85,3570.67828369141,FALSE,0,0,0,0,"RJ2",0,NA,NA,NA,2017,8,21.3838499346259,NA,"Low Success"
"2134",675293.459172921,7474843.1164987,2017-09-01,93,85,3570.67828369141,FALSE,0,0,0,0,"RJ2",0,NA,NA,NA,2017,9,24.4227612345862,NA,"Low Success"
"2135",675293.459172921,7474843.1164987,2017-10-01,94,85,3570.67828369141,FALSE,0,0,0,0,"RJ2",0,NA,NA,NA,2017,10,25.5484675581203,NA,"Low Success"
"2136",675293.459172921,7474843.1164987,2017-11-01,95,85,3570.67828369141,TRUE,0,1,0,0,"RJ2",0,NA,NA,NA,2017,11,25.3989930831752,NA,"Low Success"
"2137",675293.459172921,7474843.1164987,2017-12-01,96,85,3570.67828369141,TRUE,0,0,0,0,"RJ2",4,2,0,0,2017,12,26.4832113710536,1,"Low Success"
"2138",675293.459172921,7474843.1164987,2018-01-01,97,85,3570.67828369141,TRUE,0,0,0,0,"RJ2",8,3,0,0,2018,1,27.7036719367117,2,"Low Success"
"2139",675293.459172921,7474843.1164987,2018-02-01,98,85,3570.67828369141,TRUE,0,0,0,0,"RJ2",8,9,0,0,2018,2,26.6723610281726,3,"Low Success"
"2140",675293.459172921,7474843.1164987,2018-03-01,99,85,3570.67828369141,TRUE,0,0,0,0,"RJ2",18,79,14.125,0.127592592592593,2018,3,27.857240166062,4,"Low Success"
"2141",675293.459172921,7474843.1164987,2018-04-01,100,85,3570.67828369141,TRUE,0,1,0,0,"RJ2",16,49,0,0,2018,4,25.6315034465748,5,"Low Success"
"2142",675293.459172921,7474843.1164987,2018-05-01,101,85,3570.67828369141,TRUE,0,1,0,0,"RJ2",14,19,1,0.025,2018,5,23.4512604320153,6,"Low Success"
"2143",675293.459172921,7474843.1164987,2018-06-01,102,85,3570.67828369141,TRUE,0,0,0,0,"RJ2",14,25,5,0.197916666666667,2018,6,22.6966077959766,7,"Low Success"
"2144",675293.459172921,7474843.1164987,2018-07-01,103,85,3570.67828369141,TRUE,0,0,0,0,"RJ2",8,2,1,0.5,2018,7,23.0001741373766,8,"Low Success"
"2145",675293.459172921,7474843.1164987,2018-08-01,104,85,3570.67828369141,TRUE,0,0,0,0,"RJ2",10,9,6,0.8125,2018,8,21.5110661450455,9,"Low Success"
"2146",675293.459172921,7474843.1164987,2018-09-01,105,85,3570.67828369141,TRUE,0,0,0,0,"RJ2",8,34,30,0.855555555555556,2018,9,23.621036438876,10,"Low Success"
"2147",675293.459172921,7474843.1164987,2018-10-01,106,85,3570.67828369141,TRUE,0,0,0,0,"RJ2",15,8,5,0.472222222222222,2018,10,24.2063803225001,11,"Low Success"
"2148",675293.459172921,7474843.1164987,2018-11-01,107,85,3570.67828369141,TRUE,0,0,0,0,"RJ2",18,25,10.6,0.354761904761905,2018,11,25.5660810152071,12,"Low Success"
"2149",675293.459172921,7474843.1164987,2018-12-01,108,85,3570.67828369141,TRUE,0,1,0,0,"RJ2",15,27,11.2,0.438095238095238,2018,12,27.4769779047793,13,"Low Success"
"2150",675293.459172921,7474843.1164987,2019-01-01,109,85,3570.67828369141,TRUE,0,2,0,0,"RJ2",25,45,14.3,0.300925925925926,2019,1,30.3278582058733,14,"Low Success"
"2151",675293.459172921,7474843.1164987,2019-02-01,110,85,3570.67828369141,TRUE,0,0,0,0,"RJ2",19,27,7.4,0.234920634920635,2019,2,27.9567637179164,15,"Low Success"
"2152",675293.459172921,7474843.1164987,2019-03-01,111,85,3570.67828369141,TRUE,0,2,0,0,"RJ2",15,48,16.6,0.3,2019,3,27.2062790909747,16,"Low Success"
"2153",675293.459172921,7474843.1164987,2019-04-01,112,85,3570.67828369141,TRUE,0,3,0,0,"RJ2",20,53,15,0.223185941043084,2019,4,26.9288114810974,17,"Low Success"
"2154",675293.459172921,7474843.1164987,2019-05-01,113,85,3570.67828369141,TRUE,1,10,0,0,"RJ2",21,20,8,0.523809523809524,2019,5,25.2764188337503,18,"Low Success"
"2155",675293.459172921,7474843.1164987,2019-06-01,114,85,3570.67828369141,TRUE,1,0,0,0,"RJ2",19,34,16.7714285714286,0.350680272108844,2019,6,24.0827918728847,19,"Low Success"
"2156",675293.459172921,7474843.1164987,2019-07-01,115,85,3570.67828369141,TRUE,0,0,0,0,"RJ2",22,35,20.4,0.466666666666667,2019,7,22.2788782479797,20,"Low Success"
"2157",675293.459172921,7474843.1164987,2019-08-01,116,85,3570.67828369141,TRUE,1,0,0,0,"RJ2",22,31,10,0.477083333333333,2019,8,21.9467099012477,21,"Low Success"
"2158",675293.459172921,7474843.1164987,2019-09-01,117,85,3570.67828369141,TRUE,0,0,0,0,"RJ2",20,30,12.4,0.483333333333333,2019,9,23.372386241995,22,"Low Success"
"2159",675293.459172921,7475343.1164987,2017-08-01,92,86,9397.44932842255,FALSE,0,0,0,0,"RJ2",0,NA,NA,NA,2017,8,21.3913671896671,NA,"Unsuccessful"
"2160",675293.459172921,7475343.1164987,2017-09-01,93,86,9397.44932842255,FALSE,0,0,0,0,"RJ2",0,NA,NA,NA,2017,9,24.4348434019417,NA,"Unsuccessful"
"2161",675293.459172921,7475343.1164987,2017-10-01,94,86,9397.44932842255,FALSE,0,0,0,0,"RJ2",0,NA,NA,NA,2017,10,25.5573424050571,NA,"Unsuccessful"
"2162",675293.459172921,7475343.1164987,2017-11-01,95,86,9397.44932842255,TRUE,0,1,0,0,"RJ2",0,NA,NA,NA,2017,11,25.4082667514183,NA,"Unsuccessful"
"2163",675293.459172921,7475343.1164987,2017-12-01,96,86,9397.44932842255,TRUE,0,0,0,0,"RJ2",2,10,1,0.1,2017,12,26.4915878015565,1,"Unsuccessful"
"2164",675293.459172921,7475343.1164987,2018-01-01,97,86,9397.44932842255,TRUE,1,0,0,0,"RJ2",4,16,0,0,2018,1,27.7102244882438,2,"Unsuccessful"
"2165",675293.459172921,7475343.1164987,2018-02-01,98,86,9397.44932842255,TRUE,0,0,0,0,"RJ2",3,4,0,0,2018,2,26.6772847486822,3,"Unsuccessful"
"2166",675293.459172921,7475343.1164987,2018-03-01,99,86,9397.44932842255,TRUE,0,2,0,0,"RJ2",5,21,1,0.0333333333333333,2018,3,27.8671322853118,4,"Unsuccessful"
"2167",675293.459172921,7475343.1164987,2018-04-01,100,86,9397.44932842255,TRUE,0,0,0,0,"RJ2",4,17,0,0,2018,4,25.6411273063379,5,"Unsuccessful"
"2168",675293.459172921,7475343.1164987,2018-05-01,101,86,9397.44932842255,TRUE,0,4,0,1,"RJ2",4,3,0,0,2018,5,23.4596962440562,6,"Unsuccessful"
"2169",675293.459172921,7475343.1164987,2018-06-01,102,86,9397.44932842255,TRUE,1,0,0,0,"RJ2",4,11,0,0,2018,6,22.7022415206308,7,"Unsuccessful"
"2170",675293.459172921,7475343.1164987,2018-07-01,103,86,9397.44932842255,TRUE,0,0,0,0,"RJ2",4,NA,NA,NA,2018,7,23.0091421376569,8,"Unsuccessful"
"2171",675293.459172921,7475343.1164987,2018-08-01,104,86,9397.44932842255,TRUE,0,0,0,0,"RJ2",5,21,2,0.333333333333333,2018,8,21.5177009901003,9,"Unsuccessful"
"2172",675293.459172921,7475343.1164987,2018-09-01,105,86,9397.44932842255,TRUE,0,1,0,1,"RJ2",4,4,3,0.75,2018,9,23.6291904789746,10,"Unsuccessful"
"2173",675293.459172921,7475343.1164987,2018-10-01,106,86,9397.44932842255,TRUE,0,0,0,0,"RJ2",4,2,0,0,2018,10,24.2129656527229,11,"Unsuccessful"
"2174",675293.459172921,7475343.1164987,2018-11-01,107,86,9397.44932842255,TRUE,0,1,0,1,"RJ2",4,2,0,0,2018,11,25.572398321176,12,"Unsuccessful"
"2175",675293.459172921,7475343.1164987,2018-12-01,108,86,9397.44932842255,TRUE,0,4,0,0,"RJ2",3,NA,NA,NA,2018,12,27.4875172915494,13,"Unsuccessful"
"2176",675293.459172921,7475343.1164987,2019-01-01,109,86,9397.44932842255,TRUE,0,0,0,0,"RJ2",5,NA,NA,NA,2019,1,30.3382531114177,14,"Unsuccessful"
"2177",675293.459172921,7475343.1164987,2019-02-01,110,86,9397.44932842255,TRUE,0,3,0,0,"RJ2",4,NA,NA,NA,2019,2,27.9636068260398,15,"Unsuccessful"
"2178",675293.459172921,7475343.1164987,2019-03-01,111,86,9397.44932842255,TRUE,3,9,0,0,"RJ2",3,1,0,0,2019,3,27.2138017040039,16,"Unsuccessful"
"2179",675293.459172921,7475343.1164987,2019-04-01,112,86,9397.44932842255,TRUE,0,14,0,1,"RJ2",4,15,0,0,2019,4,26.9390108452206,17,"Unsuccessful"
"2180",675293.459172921,7475343.1164987,2019-05-01,113,86,9397.44932842255,TRUE,7,9,0,1,"RJ2",5,NA,NA,NA,2019,5,25.287194420628,18,"Unsuccessful"
"2181",675293.459172921,7475343.1164987,2019-06-01,114,86,9397.44932842255,TRUE,1,3,0,0,"RJ2",4,28,2.8,0.1,2019,6,24.0939112387112,19,"Unsuccessful"
"2182",675293.459172921,7475343.1164987,2019-07-01,115,86,9397.44932842255,TRUE,0,1,0,0,"RJ2",4,8,1,0.125,2019,7,22.2900997086181,20,"Unsuccessful"
"2183",675293.459172921,7475343.1164987,2019-08-01,116,86,9397.44932842255,TRUE,0,0,0,0,"RJ2",5,2,0,0,2019,8,21.9569907783566,21,"Unsuccessful"
"2184",675293.459172921,7475343.1164987,2019-09-01,117,86,9397.44932842255,TRUE,0,0,0,0,"RJ2",4,NA,NA,NA,2019,9,23.3807274294272,22,"Unsuccessful"
"2185",675293.459172921,7475843.1164987,2017-08-01,92,87,5158.12613487244,FALSE,0,0,0,0,"RJ2",0,NA,NA,NA,2017,8,21.3945882738545,NA,"Unsuccessful"
"2186",675293.459172921,7475843.1164987,2017-09-01,93,87,5158.12613487244,FALSE,0,0,0,0,"RJ2",0,NA,NA,NA,2017,9,24.4395920377163,NA,"Unsuccessful"
"2187",675293.459172921,7475843.1164987,2017-10-01,94,87,5158.12613487244,FALSE,0,0,0,0,"RJ2",0,NA,NA,NA,2017,10,25.5606379383296,NA,"Unsuccessful"
"2188",675293.459172921,7475843.1164987,2017-11-01,95,87,5158.12613487244,TRUE,0,0,0,0,"RJ2",0,NA,NA,NA,2017,11,25.4117358170456,NA,"Unsuccessful"
"2189",675293.459172921,7475843.1164987,2017-12-01,96,87,5158.12613487244,TRUE,0,0,0,0,"RJ2",6,61,1,0.025,2017,12,26.494677506265,1,"Unsuccessful"
"2190",675293.459172921,7475843.1164987,2018-01-01,97,87,5158.12613487244,TRUE,0,0,0,0,"RJ2",12,49,1.77777777777778,0.0185185185185185,2018,1,27.7127929634468,2,"Unsuccessful"
