system:index,DSM,cell_id,.geo
0000000000000000011e,14.66972344618938,221.0,"{""type"":""Polygon"",""coordinates"":[[[-43.29412042273445,-22.840789532648728],[-43.29406409397804,-22.84530306311167],[-43.28919429243357,-22.845250739040214],[-43.289250700404075,-22.840737230639938],[-43.29412042273445,-22.840789532648728]]]}"
0000000000000000011f,48.74881831934564,230.0,"{""type"":""Polygon"",""coordinates"":[[[-43.289250700404075,-22.840737230639938],[-43.28919429243357,-22.845250739040214],[-43.284324459777146,-22.845198341534317],[-43.284381020718264,-22.840684830410257],[-43.289250700404075,-22.840737230639938]]]}"
00000000000000000120,52.87333333333336,240.0,"{""type"":""Polygon"",""coordinates"":[[[-43.284381020718264,-22.840684830410257],[-43.284324459777146,-22.845198341534317],[-43.27945459616799,-22.845145797854357],[-43.279511383857745,-22.840632331988548],[-43.284381020718264,-22.840684830410257]]]}"
00000000000000000121,43.65403574788333,252.0,"{""type"":""Polygon"",""coordinates"":[[[-43.279511383857745,-22.840632331988548],[-43.27945459616799,-22.845145797854357],[-43.27457998128801,-22.845093024521248],[-43.27463692201654,-22.840579555828334],[-43.279511383857745,-22.840632331988548]]]}"
00000000000000000122,31.532860505256554,264.0,"{""type"":""Polygon"",""coordinates"":[[[-43.27463692201654,-22.840579555828334],[-43.27457998128801,-22.845093024521248],[-43.269710203321836,-22.84504013862837],[-43.26976729711145,-22.840526667415865],[-43.27463692201654,-22.840579555828334]]]}"
00000000000000000123,15.301674189113688,277.0,"{""type"":""Polygon"",""coordinates"":[[[-43.26976729711145,-22.840526667415865],[-43.269710203321836,-22.84504013862837],[-43.264840394909506,-22.844987179377785],[-43.264897641788,-22.840473705708987],[-43.26976729711145,-22.840526667415865]]]}"
00000000000000000124,11.073164460109505,289.0,"{""type"":""Polygon"",""coordinates"":[[[-43.264897641788,-22.840473705708987],[-43.264840394909506,-22.844987179377785],[-43.25996583435689,-22.844933917112943],[-43.26002323435745,-22.840420513593962],[-43.264897641788,-22.840473705708987]]]}"
00000000000000000125,9.011429468068402,301.0,"{""type"":""Polygon"",""coordinates"":[[[-43.26002323435745,-22.840420513593962],[-43.25996583435689,-22.844933917112943],[-43.255096038857886,-22.8448806405944],[-43.25515366578887,-22.84036720991933],[-43.26002323435745,-22.840420513593962]]]}"
00000000000000000126,7.806408075380261,371.0,"{""type"":""Polygon"",""coordinates"":[[[-43.25515366578887,-22.84036720991933],[-43.255096038857886,-22.8448806405944],[-43.25022636099163,-22.844827168315927],[-43.25028406730857,-22.84031376022557],[-43.25515366578887,-22.84036720991933]]]}"
00000000000000000127,7.385160075329561,376.0,"{""type"":""Polygon"",""coordinates"":[[[-43.25028406730857,-22.84031376022557],[-43.25022636099163,-22.844827168315927],[-43.24535657955909,-22.844773574804815],[-43.24541451287624,-22.840260212483496],[-43.25028406730857,-22.84031376022557]]]}"
00000000000000000128,2.3445430318231697,386.0,"{""type"":""Polygon"",""coordinates"":[[[-43.24541451287624,-22.840260212483496],[-43.24535657955909,-22.844773574804815],[-43.24048204481876,-22.844719823063283],[-43.24054013137616,-22.840206385590356],[-43.24541451287624,-22.840260212483496]]]}"
00000000000000000129,0.0,205.0,"{""type"":""Polygon"",""coordinates"":[[[-43.308678543562586,-22.845458993317738],[-43.30862274713975,-22.849972584035115],[-43.30375266639284,-22.84992070365856],[-43.3038086893899,-22.845407157827896],[-43.308678543562586,-22.845458993317738]]]}"
0000000000000000012a,0.0,210.0,"{""type"":""Polygon"",""coordinates"":[[[-43.3038086893899,-22.845407157827896],[-43.30375266639284,-22.84992070365856],[-43.298882627707,-22.84986872486029],[-43.29893880359881,-22.845355176103435],[-43.3038086893899,-22.845407157827896]]]}"
0000000000000000012b,0.0,215.0,"{""type"":""Polygon"",""coordinates"":[[[-43.29893880359881,-22.845355176103435],[-43.298882627707,-22.84986872486029],[-43.294007765158234,-22.849816614971658],[-43.29406409397804,-22.84530306311167],[-43.29893880359881,-22.845355176103435]]]}"
0000000000000000012c,0.0,220.0,"{""type"":""Polygon"",""coordinates"":[[[-43.29406409397804,-22.84530306311167],[-43.294007765158234,-22.849816614971658],[-43.28913781066349,-22.84976429369168],[-43.28919429243357,-22.845250739040214],[-43.29406409397804,-22.84530306311167]]]}"
0000000000000000012d,41.98762906009727,229.0,"{""type"":""Polygon"",""coordinates"":[[[-43.28919429243357,-22.845250739040214],[-43.28913781066349,-22.84976429369168],[-43.28426775128576,-22.84971185100835],[-43.284324459777146,-22.845198341534317],[-43.28919429243357,-22.845250739040214]]]}"
0000000000000000012e,47.57948524795983,239.0,"{""type"":""Polygon"",""coordinates"":[[[-43.284324459777146,-22.845198341534317],[-43.28426775128576,-22.84971185100835],[-43.279397808413876,-22.849659285135473],[-43.27945459616799,-22.845145797854357],[-43.284324459777146,-22.845198341534317]]]}"
0000000000000000012f,51.74587645029789,251.0,"{""type"":""Polygon"",""coordinates"":[[[-43.27945459616799,-22.845145797854357],[-43.279397808413876,-22.849659285135473],[-43.27452304049477,-22.84960651463576],[-43.27457998128801,-22.845093024521248],[-43.27945459616799,-22.845145797854357]]]}"
00000000000000000130,34.9434300957163,263.0,"{""type"":""Polygon"",""coordinates"":[[[-43.27457998128801,-22.845093024521248],[-43.27452304049477,-22.84960651463576],[-43.26965303570249,-22.849553656116733],[-43.269710203321836,-22.84504013862837],[-43.27457998128801,-22.845093024521248]]]}"
00000000000000000131,17.89252421516499,276.0,"{""type"":""Polygon"",""coordinates"":[[[-43.269710203321836,-22.84504013862837],[-43.26965303570249,-22.849553656116733],[-43.26478314796566,-22.84950060170567],[-43.264840394909506,-22.844987179377785],[-43.269710203321836,-22.84504013862837]]]}"
00000000000000000132,13.167570822018321,288.0,"{""type"":""Polygon"",""coordinates"":[[[-43.264840394909506,-22.844987179377785],[-43.26478314796566,-22.84950060170567],[-43.259908360511595,-22.849447439695105],[-43.25996583435689,-22.844933917112943],[-43.264840394909506,-22.844987179377785]]]}"
00000000000000000133,16.529163659187187,300.0,"{""type"":""Polygon"",""coordinates"":[[[-43.25996583435689,-22.844933917112943],[-43.259908360511595,-22.849447439695105],[-43.25503848564692,-22.849394067880834],[-43.255096038857886,-22.8448806405944],[-43.25996583435689,-22.844933917112943]]]}"
00000000000000000134,25.288363392111687,312.0,"{""type"":""Polygon"",""coordinates"":[[[-43.255096038857886,-22.8448806405944],[-43.25503848564692,-22.849394067880834],[-43.250168580814965,-22.849340622699263],[-43.25022636099163,-22.844827168315927],[-43.255096038857886,-22.8448806405944]]]}"
00000000000000000135,15.887934714375373,375.0,"{""type"":""Polygon"",""coordinates"":[[[-43.25022636099163,-22.844827168315927],[-43.250168580814965,-22.849340622699263],[-43.24529871997561,-22.84928700654418],[-43.24535657955909,-22.844773574804815],[-43.25022636099163,-22.844827168315927]]]}"
00000000000000000136,5.106123216805143,385.0,"{""type"":""Polygon"",""coordinates"":[[[-43.24535657955909,-22.844773574804815],[-43.24529871997561,-22.84928700654418],[-43.24042395819417,-22.84923320921389],[-43.24048204481876,-22.844719823063283],[-43.24535657955909,-22.844773574804815]]]}"
00000000000000000137,0.0,209.0,"{""type"":""Polygon"",""coordinates"":[[[-43.30375266639284,-22.84992070365856],[-43.303696643333055,-22.85443427078449],[-43.298826451752134,-22.854382294918686],[-43.298882627707,-22.84986872486029],[-43.30375266639284,-22.84992070365856]]]}"
00000000000000000138,0.0,214.0,"{""type"":""Polygon"",""coordinates"":[[[-43.298882627707,-22.84986872486029],[-43.298826451752134,-22.854382294918686],[-43.293951436275066,-22.85433011538795],[-43.294007765158234,-22.849816614971658],[-43.298882627707,-22.84986872486029]]]}"
00000000000000000139,0.0,219.0,"{""type"":""Polygon"",""coordinates"":[[[-43.294007765158234,-22.849816614971658],[-43.293951436275066,-22.85433011538795],[-43.28908125509361,-22.854277821760956],[-43.28913781066349,-22.84976429369168],[-43.294007765158234,-22.849816614971658]]]}"
0000000000000000013a,1.8221838611468564,228.0,"{""type"":""Polygon"",""coordinates"":[[[-43.28913781066349,-22.84976429369168],[-43.28908125509361,-22.854277821760956],[-43.284211116473465,-22.85422535695241],[-43.28426775128576,-22.84971185100835],[-43.28913781066349,-22.84976429369168]]]}"
0000000000000000013b,75.56578154425613,238.0,"{""type"":""Polygon"",""coordinates"":[[[-43.28426775128576,-22.84971185100835],[-43.284211116473465,-22.85422535695241],[-43.279341020595396,-22.854172793742677],[-43.279397808413876,-22.849659285135473],[-43.28426775128576,-22.84971185100835]]]}"
0000000000000000013c,40.64812793979306,250.0,"{""type"":""Polygon"",""coordinates"":[[[-43.279397808413876,-22.849659285135473],[-43.279341020595396,-22.854172793742677],[-43.27446602587923,-22.854119978168846],[-43.27452304049477,-22.84960651463576],[-43.279397808413876,-22.849659285135473]]]}"
0000000000000000013d,28.51592656519694,262.0,"{""type"":""Polygon"",""coordinates"":[[[-43.27452304049477,-22.84960651463576],[-43.27446602587923,-22.854119978168846],[-43.269595941782754,-22.854067097328162],[-43.26965303570249,-22.849553656116733],[-43.27452304049477,-22.84960651463576]]]}"
0000000000000000013e,20.930502633379568,275.0,"{""type"":""Polygon"",""coordinates"":[[[-43.26965303570249,-22.849553656116733],[-43.269595941782754,-22.854067097328162],[-43.264725827184506,-22.854014070227816],[-43.26478314796566,-22.84950060170567],[-43.26965303570249,-22.849553656116733]]]}"
0000000000000000013f,13.868045581972915,287.0,"{""type"":""Polygon"",""coordinates"":[[[-43.26478314796566,-22.84950060170567],[-43.264725827184506,-22.854014070227816],[-43.25985088660044,-22.853960838077374],[-43.259908360511595,-22.849447439695105],[-43.26478314796566,-22.84950060170567]]]}"
00000000000000000140,10.926960615094929,299.0,"{""type"":""Polygon"",""coordinates"":[[[-43.259908360511595,-22.849447439695105],[-43.25985088660044,-22.853960838077374],[-43.254980858583636,-22.853907541370372],[-43.25503848564692,-22.849394067880834],[-43.259908360511595,-22.849447439695105]]]}"
00000000000000000141,16.84505866326844,311.0,"{""type"":""Polygon"",""coordinates"":[[[-43.25503848564692,-22.849394067880834],[-43.254980858583636,-22.853907541370372],[-43.250110800571775,-22.853854025666116],[-43.250168580814965,-22.849340622699263],[-43.25503848564692,-22.849394067880834]]]}"
00000000000000000142,8.77190207156309,374.0,"{""type"":""Polygon"",""coordinates"":[[[-43.250168580814965,-22.849340622699263],[-43.250110800571775,-22.853854025666116],[-43.24524078652482,-22.853800411704253],[-43.24529871997561,-22.84928700654418],[-43.250168580814965,-22.849340622699263]]]}"
00000000000000000143,8.72484715472644,384.0,"{""type"":""Polygon"",""coordinates"":[[[-43.24529871997561,-22.84928700654418],[-43.24524078652482,-22.853800411704253],[-43.240365871502384,-22.853746616747305],[-43.24042395819417,-22.84923320921389],[-43.24529871997561,-22.84928700654418]]]}"
00000000000000000144,3.755908625809001,393.0,"{""type"":""Polygon"",""coordinates"":[[[-43.24042395819417,-22.84923320921389],[-43.240365871502384,-22.853746616747305],[-43.23549587163327,-22.85369268537726],[-43.2355541115881,-22.849179275781704],[-43.24042395819417,-22.84923320921389]]]}"
00000000000000000145,0.0,227.0,"{""type"":""Polygon"",""coordinates"":[[[-43.28908125509361,-22.854277821760956],[-43.28902469945986,-22.85879580916632],[-43.28415440785377,-22.858743347334816],[-43.284211116473465,-22.85422535695241],[-43.28908125509361,-22.854277821760956]]]}"
00000000000000000146,17.54811048336472,237.0,"{""type"":""Polygon"",""coordinates"":[[[-43.284211116473465,-22.85422535695241],[-43.28415440785377,-22.858743347334816],[-43.27928408521149,-22.85869073913057],[-43.279341020595396,-22.854172793742677],[-43.284211116473465,-22.85422535695241]]]}"
00000000000000000147,115.00787707745377,249.0,"{""type"":""Polygon"",""coordinates"":[[[-43.279341020595396,-22.854172793742677],[-43.27928408521149,-22.85869073913057],[-43.27440901119882,-22.858637974551378],[-43.27446602587923,-22.854119978168846],[-43.279341020595396,-22.854172793742677]]]}"
00000000000000000148,86.8644531617762,261.0,"{""type"":""Polygon"",""coordinates"":[[[-43.27446602587923,-22.854119978168846],[-43.27440901119882,-22.858637974551378],[-43.26953870026823,-22.85858504857348],[-43.269595941782754,-22.854067097328162],[-43.27446602587923,-22.854119978168846]]]}"
00000000000000000149,39.713611339539604,274.0,"{""type"":""Polygon"",""coordinates"":[[[-43.269595941782754,-22.854067097328162],[-43.26953870026823,-22.85858504857348],[-43.264668432565784,-22.858532024182605],[-43.264725827184506,-22.854014070227816],[-43.269595941782754,-22.854067097328162]]]}"
0000000000000000014a,26.885662500235185,286.0,"{""type"":""Polygon"",""coordinates"":[[[-43.264725827184506,-22.854014070227816],[-43.264668432565784,-22.858532024182605],[-43.259793412623445,-22.85847877006642],[-43.25985088660044,-22.853960838077374],[-43.264725827184506,-22.854014070227816]]]}"
0000000000000000014b,9.543894555154566,298.0,"{""type"":""Polygon"",""coordinates"":[[[-43.25985088660044,-22.853960838077374],[-43.259793412623445,-22.85847877006642],[-43.25492315766779,-22.85842542800255],[-43.254980858583636,-22.853907541370372],[-43.25985088660044,-22.853960838077374]]]}"
0000000000000000014c,7.866351954500655,310.0,"{""type"":""Polygon"",""coordinates"":[[[-43.254980858583636,-22.853907541370372],[-43.25492315766779,-22.85842542800255],[-43.250052946468514,-22.85837191480528],[-43.250110800571775,-22.853854025666116],[-43.254980858583636,-22.853907541370372]]]}"
0000000000000000014d,7.068361581920899,319.0,"{""type"":""Polygon"",""coordinates"":[[[-43.250110800571775,-22.853854025666116],[-43.250052946468514,-22.85837191480528],[-43.245182779206466,-22.858318303283273],[-43.24524078652482,-22.853800411704253],[-43.250110800571775,-22.853854025666116]]]}"
0000000000000000014e,8.663326540210079,383.0,"{""type"":""Polygon"",""coordinates"":[[[-43.24524078652482,-22.853800411704253],[-43.245182779206466,-22.858318303283273],[-43.24030771093554,-22.85826443815095],[-43.240365871502384,-22.853746616747305],[-43.24524078652482,-22.853800411704253]]]}"
0000000000000000014f,3.829856686398699,392.0,"{""type"":""Polygon"",""coordinates"":[[[-43.240365871502384,-22.853746616747305],[-43.24030771093554,-22.85826443815095],[-43.23543755779587,-22.858210509085673],[-43.23549587163327,-22.85369268537726],[-43.240365871502384,-22.853746616747305]]]}"
00000000000000000150,0.0,226.0,"{""type"":""Polygon"",""coordinates"":[[[-43.28902469945986,-22.85879580916632],[-43.28896821749852,-22.863309282005158],[-43.284097699169884,-22.86325684777743],[-43.28415440785377,-22.858743347334816],[-43.28902469945986,-22.85879580916632]]]}"
00000000000000000151,0.0,236.0,"{""type"":""Polygon"",""coordinates"":[[[-43.28415440785377,-22.858743347334816],[-43.284097699169884,-22.86325684777743],[-43.279227297264136,-22.863204217383462],[-43.27928408521149,-22.85869073913057],[-43.28415440785377,-22.858743347334816]]]}"
00000000000000000152,55.28180620884288,248.0,"{""type"":""Polygon"",""coordinates"":[[[-43.27928408521149,-22.85869073913057],[-43.279227297264136,-22.863204217383462],[-43.27435199645356,-22.863151407745747],[-43.27440901119882,-22.858637974551378],[-43.27928408521149,-22.85869073913057]]]}"
00000000000000000153,69.63093676447512,260.0,"{""type"":""Polygon"",""coordinates"":[[[-43.27440901119882,-22.858637974551378],[-43.27435199645356,-22.863151407745747],[-43.26948153245331,-22.863098557078292],[-43.26953870026823,-22.85858504857348],[-43.27440901119882,-22.858637974551378]]]}"
00000000000000000154,43.318874332238956,273.0,"{""type"":""Polygon"",""coordinates"":[[[-43.26953870026823,-22.85858504857348],[-43.26948153245331,-22.863098557078292],[-43.2646111116535,-22.863045462386758],[-43.264668432565784,-22.858532024182605],[-43.26953870026823,-22.85858504857348]]]}"
00000000000000000155,29.40515149044521,285.0,"{""type"":""Polygon"",""coordinates"":[[[-43.264668432565784,-22.858532024182605],[-43.2646111116535,-22.863045462386758],[-43.25973586480128,-22.862992235770207],[-43.259793412623445,-22.85847877006642],[-43.264668432565784,-22.858532024182605]]]}"
00000000000000000156,12.574429624980395,297.0,"{""type"":""Polygon"",""coordinates"":[[[-43.259793412623445,-22.85847877006642],[-43.25973586480128,-22.862992235770207],[-43.254865530472046,-22.86293887119102],[-43.25492315766779,-22.85842542800255],[-43.259793412623445,-22.85847877006642]]]}"
00000000000000000157,9.378633889729379,309.0,"{""type"":""Polygon"",""coordinates"":[[[-43.25492315766779,-22.85842542800255],[-43.254865530472046,-22.86293887119102],[-43.24999516609219,-22.862885360266684],[-43.250052946468514,-22.85837191480528],[-43.25492315766779,-22.85842542800255]]]}"
00000000000000000158,8.361732580037664,373.0,"{""type"":""Polygon"",""coordinates"":[[[-43.250052946468514,-22.85837191480528],[-43.24999516609219,-22.862885360266684],[-43.24512477182109,-22.862831703008677],[-43.245182779206466,-22.858318303283273],[-43.250052946468514,-22.85837191480528]]]}"
00000000000000000159,14.885543188587546,382.0,"{""type"":""Polygon"",""coordinates"":[[[-43.245182779206466,-22.858318303283273],[-43.24512477182109,-22.862831703008677],[-43.240249624109275,-22.86277781540797],[-43.24030771093554,-22.85826443815095],[-43.245182779206466,-22.858318303283273]]]}"
0000000000000000015a,4.64971971299615,391.0,"{""type"":""Polygon"",""coordinates"":[[[-43.24030771093554,-22.85826443815095],[-43.240249624109275,-22.86277781540797],[-43.23537924389077,-22.86272391325977],[-43.23543755779587,-22.858210509085673],[-43.24030771093554,-22.85826443815095]]]}"
0000000000000000015b,3.7126912284446223,161.0,"{""type"":""Polygon"",""coordinates"":[[[-43.22076349728576,-22.862561144909574],[-43.21589322153106,-22.862506582961057],[-43.21595222264606,-22.857993218903452],[-43.22082227117542,-22.858047807489744],[-43.22076349728576,-22.862561144909574]]]}"
0000000000000000015c,7.681820464532327,171.0,"{""type"":""Polygon"",""coordinates"":[[[-43.21589322153106,-22.862506582961057],[-43.21102299090931,-22.862451849945742],[-43.21108207158998,-22.857938581807247],[-43.21595222264606,-22.857993218903452],[-43.21589322153106,-22.862506582961057]]]}"
0000000000000000015d,3.979952970685058,179.0,"{""type"":""Polygon"",""coordinates"":[[[-43.21102299090931,-22.862451849945742],[-43.20614793097018,-22.8623969828771],[-43.20620716509353,-22.857883640007568],[-43.21108207158998,-22.857938581807247],[-43.21102299090931,-22.862451849945742]]]}"
0000000000000000015e,0.0,225.0,"{""type"":""Polygon"",""coordinates"":[[[-43.28896821749852,-22.863309282005158],[-43.28891166173712,-22.867822800759786],[-43.284041064165336,-22.867770344410324],[-43.284097699169884,-22.86325684777743],[-43.28896821749852,-22.863309282005158]]]}"
0000000000000000015f,0.0,235.0,"{""type"":""Polygon"",""coordinates"":[[[-43.284097699169884,-22.86325684777743],[-43.284041064165336,-22.867770344410324],[-43.279170435501705,-22.867717741561002],[-43.279227297264136,-22.863204217383462],[-43.284097699169884,-22.86325684777743]]]}"
00000000000000000160,31.01510191282534,247.0,"{""type"":""Polygon"",""coordinates"":[[[-43.279227297264136,-22.863204217383462],[-43.279170435501705,-22.867717741561002],[-43.27429498164344,-22.86766493477947],[-43.27435199645356,-22.863151407745747],[-43.279227297264136,-22.863204217383462]]]}"
00000000000000000161,33.50562686332966,259.0,"{""type"":""Polygon"",""coordinates"":[[[-43.27435199645356,-22.863151407745747],[-43.27429498164344,-22.86766493477947],[-43.26942436457322,-22.867612013888717],[-43.26948153245331,-22.863098557078292],[-43.27435199645356,-22.863151407745747]]]}"
00000000000000000162,20.99348403337078,272.0,"{""type"":""Polygon"",""coordinates"":[[[-43.26948153245331,-22.863098557078292],[-43.26942436457322,-22.867612013888717],[-43.2645537906757,-22.86755892167453],[-43.2646111116535,-22.863045462386758],[-43.26948153245331,-22.863098557078292]]]}"
00000000000000000163,69.7528802312965,284.0,"{""type"":""Polygon"",""coordinates"":[[[-43.2646111116535,-22.863045462386758],[-43.2645537906757,-22.86755892167453],[-43.25967839069248,-22.867505697712048],[-43.25973586480128,-22.862992235770207],[-43.2646111116535,-22.863045462386758]]]}"
00000000000000000164,27.240357759297023,296.0,"{""type"":""Polygon"",""coordinates"":[[[-43.25973586480128,-22.862992235770207],[-43.25967839069248,-22.867505697712048],[-43.25480782942356,-22.867452287549064],[-43.254865530472046,-22.86293887119102],[-43.25973586480128,-22.862992235770207]]]}"
00000000000000000165,12.228965655779383,308.0,"{""type"":""Polygon"",""coordinates"":[[[-43.254865530472046,-22.86293887119102],[-43.25480782942356,-22.867452287549064],[-43.24993731185564,-22.867398778898117],[-43.24999516609219,-22.862885360266684],[-43.254865530472046,-22.86293887119102]]]}"
00000000000000000166,9.605122410546137,372.0,"{""type"":""Polygon"",""coordinates"":[[[-43.24999516609219,-22.862885360266684],[-43.24993731185564,-22.867398778898117],[-43.24506676436867,-22.86734512384989],[-43.24512477182109,-22.862831703008677],[-43.24999516609219,-22.862885360266684]]]}"
00000000000000000167,14.819181689920063,381.0,"{""type"":""Polygon"",""coordinates"":[[[-43.24512477182109,-22.862831703008677],[-43.24506676436867,-22.86734512384989],[-43.24019146340777,-22.867291238631463],[-43.240249624109275,-22.86277781540797],[-43.24512477182109,-22.862831703008677]]]}"
00000000000000000168,7.790842493141905,390.0,"{""type"":""Polygon"",""coordinates"":[[[-43.240249624109275,-22.86277781540797],[-43.24019146340777,-22.867291238631463],[-43.23532092991797,-22.867237265762178],[-43.23537924389077,-22.86272391325977],[-43.240249624109275,-22.86277781540797]]]}"
00000000000000000169,5.048273394391745,396.0,"{""type"":""Polygon"",""coordinates"":[[[-43.23537924389077,-22.86272391325977],[-43.23532092991797,-22.867237265762178],[-43.230450514646435,-22.86718316964145],[-43.23050898191813,-22.862669815135227],[-43.23537924389077,-22.86272391325977]]]}"
0000000000000000016a,14.13712135465663,246.0,"{""type"":""Polygon"",""coordinates"":[[[-43.279170435501705,-22.867717741561002],[-43.279113499923966,-22.872235677463312],[-43.2742378930105,-22.872182873781007],[-43.27429498164344,-22.86766493477947],[-43.279170435501705,-22.867717741561002]]]}"
0000000000000000016b,11.58843949504397,271.0,"{""type"":""Polygon"",""coordinates"":[[[-43.26942436457322,-22.867612013888717],[-43.26936712286279,-22.872129955681746],[-43.26449639586008,-22.872076866191637],[-43.2645537906757,-22.86755892167453],[-43.26942436457322,-22.867612013888717]]]}"
0000000000000000016c,11.079423514728841,283.0,"{""type"":""Polygon"",""coordinates"":[[[-43.2645537906757,-22.86755892167453],[-43.26449639586008,-22.872076866191637],[-43.25962084273836,-22.872023572349622],[-43.25967839069248,-22.867505697712048],[-43.2645537906757,-22.86755892167453]]]}"
0000000000000000016d,9.243445786913542,295.0,"{""type"":""Polygon"",""coordinates"":[[[-43.25967839069248,-22.867505697712048],[-43.25962084273836,-22.872023572349622],[-43.25475012830873,-22.87197016477569],[-43.25480782942356,-22.867452287549064],[-43.25967839069248,-22.867505697712048]]]}"
0000000000000000016e,15.873345093189533,307.0,"{""type"":""Polygon"",""coordinates"":[[[-43.25480782942356,-22.867452287549064],[-43.25475012830873,-22.87197016477569],[-43.24987938375858,-22.871916683506168],[-43.24993731185564,-22.867398778898117],[-43.25480782942356,-22.867452287549064]]]}"
0000000000000000016f,13.052372881355927,318.0,"{""type"":""Polygon"",""coordinates"":[[[-43.24993731185564,-22.867398778898117],[-43.24987938375858,-22.871916683506168],[-43.24500875684924,-22.87186300605671],[-43.24506676436867,-22.86734512384989],[-43.24993731185564,-22.867398778898117]]]}"
00000000000000000170,7.741677378899514,380.0,"{""type"":""Polygon"",""coordinates"":[[[-43.24506676436867,-22.86734512384989],[-43.24500875684924,-22.87186300605671],[-43.24013322883078,-22.871809148325053],[-43.24019146340777,-22.867291238631463],[-43.24506676436867,-22.86734512384989]]]}"
00000000000000000171,7.248228196935357,389.0,"{""type"":""Polygon"",""coordinates"":[[[-43.24019146340777,-22.867291238631463],[-43.24013322883078,-22.871809148325053],[-43.23526261587745,-22.87175515292715],[-43.23532092991797,-22.867237265762178],[-43.24019146340777,-22.867291238631463]]]}"
00000000000000000172,5.762876567002089,395.0,"{""type"":""Polygon"",""coordinates"":[[[-43.23532092991797,-22.867237265762178],[-43.23526261587745,-22.87175515292715],[-43.23039197348426,-22.871701011110307],[-43.230450514646435,-22.86718316964145],[-43.23532092991797,-22.867237265762178]]]}"
00000000000000000173,3.431107539909228,140.0,"{""type"":""Polygon"",""coordinates"":[[[-43.230450514646435,-22.86718316964145],[-43.23039197348426,-22.871701011110307],[-43.225521301810616,-22.87164679569439],[-43.225579996307005,-22.86712895203503],[-43.230450514646435,-22.86718316964145]]]}"
00000000000000000174,3.106359738604759,160.0,"{""type"":""Polygon"",""coordinates"":[[[-43.220645875463504,-22.87159227668625],[-43.21577529293725,-22.871537718598354],[-43.21583429419064,-22.86701987052067],[-43.22070472332737,-22.867074430664097],[-43.220645875463504,-22.87159227668625]]]}"
00000000000000000175,2.903107344632764,170.0,"{""type"":""Polygon"",""coordinates"":[[[-43.21577529293725,-22.871537718598354],[-43.21090468163763,-22.871483014153274],[-43.210963910159236,-22.86696521206293],[-43.21583429419064,-22.86701987052067],[-43.21577529293725,-22.871537718598354]]]}"
00000000000000000176,16.740363660747203,294.0,"{""type"":""Polygon"",""coordinates"":[[[-43.25962084273836,-22.872023572349622],[-43.25956329471821,-22.876537028311052],[-43.25469242712752,-22.876483623090216],[-43.25475012830873,-22.87197016477569],[-43.25962084273836,-22.872023572349622]]]}"
00000000000000000177,13.760896176372718,306.0,"{""type"":""Polygon"",""coordinates"":[[[-43.25475012830873,-22.87197016477569],[-43.25469242712752,-22.876483623090216],[-43.24982160318243,-22.87643004645841],[-43.24987938375858,-22.871916683506168],[-43.25475012830873,-22.87197016477569]]]}"
00000000000000000178,27.53097300690519,317.0,"{""type"":""Polygon"",""coordinates"":[[[-43.24987938375858,-22.871916683506168],[-43.24982160318243,-22.87643004645841],[-43.24495074926276,-22.876376396086872],[-43.24500875684924,-22.87186300605671],[-43.24987938375858,-22.871916683506168]]]}"
00000000000000000179,8.284546167110836,379.0,"{""type"":""Polygon"",""coordinates"":[[[-43.24500875684924,-22.87186300605671],[-43.24495074926276,-22.876376396086872],[-43.240075067994454,-22.876322540749904],[-43.24013322883078,-22.871809148325053],[-43.24500875684924,-22.87186300605671]]]}"
0000000000000000017a,6.565213024400346,388.0,"{""type"":""Polygon"",""coordinates"":[[[-43.24013322883078,-22.871809148325053],[-43.240075067994454,-22.876322540749904],[-43.23520422795387,-22.876268499492582],[-43.23526261587745,-22.87175515292715],[-43.24013322883078,-22.871809148325053]]]}"
0000000000000000017b,15.417385954890412,394.0,"{""type"":""Polygon"",""coordinates"":[[[-43.23526261587745,-22.87175515292715],[-43.23520422795387,-22.876268499492582],[-43.230333432253865,-22.876214432494468],[-43.23039197348426,-22.871701011110307],[-43.23526261587745,-22.87175515292715]]]}"
0000000000000000017c,3.0801386072731156,159.0,"{""type"":""Polygon"",""coordinates"":[[[-43.220645875463504,-22.87159227668625],[-43.22058710136758,-22.87610560448724],[-43.215716291614626,-22.87605107306725],[-43.21577529293725,-22.871537718598354],[-43.220645875463504,-22.87159227668625]]]}"
0000000000000000017d,5.143604209333176,293.0,"{""type"":""Polygon"",""coordinates"":[[[-43.25956329471821,-22.876537028311052],[-43.25950574663204,-22.88105043232057],[-43.254634725879974,-22.880997029455163],[-43.25469242712752,-22.876483623090216],[-43.25956329471821,-22.876537028311052]]]}"
0000000000000000017e,10.835811900890773,305.0,"{""type"":""Polygon"",""coordinates"":[[[-43.25469242712752,-22.876483623090216],[-43.254634725879974,-22.880997029455163],[-43.24976367495182,-22.880943479978487],[-43.24982160318243,-22.87643004645841],[-43.25469242712752,-22.876483623090216]]]}"
0000000000000000017f,11.97302573760201,316.0,"{""type"":""Polygon"",""coordinates"":[[[-43.24982160318243,-22.87643004645841],[-43.24976367495182,-22.880943479978487],[-43.24489266780814,-22.880889831829784],[-43.24495074926276,-22.876376396086872],[-43.24982160318243,-22.87643004645841]]]}"
